Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764713383,250,,Aggregated,19.300000,4.000000,2300,6200,15000,27000,60000,60000,60000,60000,60000,60000,60000,1415,185,2300.0,13720.094856325091,94.222699999996,60157.96599999999,110.10035335689047
1764713384,250,,Aggregated,14.900000,3.400000,2300,5800,15000,26000,60000,60000,60000,60000,60000,60000,60000,1424,185,2300.0,13653.405664115171,94.222699999996,60157.96599999999,110.08286516853933
1764713385,250,,Aggregated,15.600000,3.400000,2300,6600,15000,27000,60000,60000,60000,60000,60000,60000,60000,1446,192,2300.0,13783.038866597517,94.222699999996,60157.96599999999,110.15905947441217
1764713386,250,,Aggregated,14.400000,3.200000,2300,6200,15000,26000,60000,60000,60000,60000,60000,60000,60000,1452,192,2300.0,13741.690625550971,94.222699999996,60157.96599999999,110.13980716253444
1764713387,250,,Aggregated,14.400000,2.700000,2300,7300,15000,28000,60000,60000,60000,60000,60000,60000,60000,1466,200,2300.0,13954.450631718973,94.222699999996,60157.96599999999,110.24351978171896
1764713388,250,,Aggregated,14.900000,3.300000,2300,7800,15000,28000,60000,60000,60000,60000,60000,60000,60000,1494,207,2300.0,14039.17323935744,94.222699999996,60157.96599999999,110.29986613119144
1764713389,250,,Aggregated,12.300000,3.300000,2300,7800,15000,28000,60000,60000,60000,60000,60000,60000,60000,1497,209,2300.0,14099.790898263203,94.222699999996,60157.96599999999,110.32598530394121
1764713390,250,,Aggregated,12.500000,3.600000,2300,7900,15000,28000,60000,60000,60000,60000,60000,60000,60000,1510,212,2300.0,14133.605110198689,94.222699999996,60157.96599999999,110.33907284768212
1764713391,250,,Aggregated,13.300000,3.400000,2300,8100,15000,28000,60000,60000,60000,60000,60000,60000,60000,1530,216,2300.0,14164.8449661438,94.222699999996,60157.96599999999,110.35751633986928
1764713392,250,,Aggregated,12.700000,2.600000,2300,8300,15000,28000,60000,60000,60000,60000,60000,60000,60000,1534,217,2300.0,14178.772134680585,94.222699999996,60157.96599999999,110.36701434159062
1764713393,250,,Aggregated,12.700000,2.600000,2300,8300,15000,28000,60000,60000,60000,60000,60000,60000,60000,1546,221,2300.0,14242.56933835706,94.222699999996,60157.96599999999,110.40556274256144
1764713394,250,,Aggregated,13.000000,3.100000,2300,8300,15000,28000,60000,60000,60000,60000,60000,60000,60000,1553,221,2300.0,14214.39118628462,94.222699999996,60157.96599999999,110.38956857694784
1764713395,250,,Aggregated,13.100000,3.600000,2300,8400,15000,28000,60000,60000,60000,60000,60000,60000,60000,1578,227,2300.0,14276.232309695824,94.222699999996,60157.96599999999,110.42775665399239
1764713396,250,,Aggregated,12.700000,3.600000,2300,8400,15000,28000,60000,60000,60000,60000,60000,60000,60000,1582,227,2300.0,14263.482852591664,94.222699999996,60157.96599999999,110.41719342604299
1764713397,250,,Aggregated,12.400000,3.500000,2300,8400,15000,28000,60000,60000,60000,60000,60000,60000,60000,1601,230,2300.0,14256.976526545917,94.222699999996,60157.96599999999,110.41973766396002
1764713398,250,,Aggregated,12.400000,3.500000,2300,8400,15000,28000,60000,60000,60000,60000,60000,60000,60000,1608,230,2300.0,14218.847961131849,94.222699999996,60157.96599999999,110.40049751243781
1764713399,250,,Aggregated,12.700000,3.500000,2300,8300,15000,28000,60000,60000,60000,60000,60000,60000,60000,1619,232,2300.0,14216.423360531198,94.222699999996,60157.96599999999,110.4070413835701
1764713400,250,,Aggregated,12.600000,2.300000,2300,8400,15000,28000,60000,60000,60000,60000,60000,60000,60000,1631,237,2300.0,14316.367520049054,94.222699999996,60157.96599999999,110.45984058859595
1764713401,250,,Aggregated,12.300000,2.300000,2300,8500,15000,29000,60000,60000,60000,60000,60000,60000,60000,1642,242,2300.0,14431.596666869676,94.222699999996,60157.96599999999,110.51218026796589
1764713402,250,,Aggregated,11.800000,2.800000,2300,9400,16000,31000,60000,60000,60000,60000,60000,60000,60000,1669,257,2300.0,14773.879487177956,94.222699999996,60157.96599999999,110.68304373876573
1764713403,250,,Aggregated,10.800000,2.400000,2400,9100,16000,31000,60000,60000,60000,60000,60000,60000,60000,1680,259,2400.0,14762.026668750006,94.222699999996,60157.96599999999,110.68690476190476
1764713404,250,,Aggregated,13.500000,4.000000,2400,9400,16000,31000,60000,60000,60000,60000,60000,60000,60000,1688,261,2400.0,14789.005289514227,94.222699999996,60157.96599999999,110.70142180094787
1764713405,250,,Aggregated,13.500000,4.000000,2400,9400,16000,31000,60000,60000,60000,60000,60000,60000,60000,1699,263,2400.0,14795.065250794594,94.222699999996,60157.96599999999,110.7051206592113
1764713406,250,,Aggregated,13.400000,3.900000,2400,9300,16000,31000,60000,60000,60000,60000,60000,60000,60000,1708,263,2400.0,14750.407316569095,94.222699999996,60157.96599999999,110.68384074941451
1764713407,250,,Aggregated,12.900000,3.600000,2400,9100,16000,30000,60000,60000,60000,60000,60000,60000,60000,1718,263,2400.0,14709.2535966822,94.222699999996,60157.96599999999,110.66181606519208
1764713408,250,,Aggregated,12.600000,3.600000,2400,8900,16000,30000,60000,60000,60000,60000,60000,60000,60000,1728,265,2400.0,14705.644196527786,94.222699999996,60157.96599999999,110.66493055555556
1764713409,250,,Aggregated,11.700000,3.300000,2400,8900,16000,30000,60000,60000,60000,60000,60000,60000,60000,1743,267,2400.0,14684.26484033277,94.222699999996,60157.96599999999,110.65806081468732
1764713410,250,,Aggregated,11.200000,3.300000,2400,9100,16000,30000,60000,60000,60000,60000,60000,60000,60000,1757,272,2400.0,14766.868476437116,94.222699999996,60157.96599999999,110.70233352305065
1764713411,250,,Aggregated,12.200000,3.300000,2400,8900,16000,30000,60000,60000,60000,60000,60000,60000,60000,1772,273,2400.0,14712.915111512422,94.222699999996,60157.96599999999,110.68905191873588
1764713412,250,,Aggregated,12.200000,3.300000,2400,8900,16000,30000,60000,60000,60000,60000,60000,60000,60000,1774,274,2400.0,14741.999450056377,94.222699999996,60157.96599999999,110.6989853438557
1764713413,250,,Aggregated,13.100000,3.300000,2400,9500,16000,31000,60000,60000,60000,60000,60000,60000,60000,1796,282,2400.0,14882.04182048999,94.222699999996,60157.96599999999,110.76726057906458
